filename,ImageID,url,thumburl,hits,miss,fa,cr,HR,FAR,score,Number of edges,Entropy,Feature congestion,Number of distinct colors,Familiarity,Realism,Happiness,Clutter,Interestingness,Author,Paper Title,Paper URL,Paper DOI,First Page,Last Page,Year
sci551.png,I1015,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci551.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci551.png,41,37,4,151,0.5256,0.0258,2.01,12.26,4.71,3.04,3,5.2,4.4,5.1,5.2,5.3,Andrzej Szymczak;Levente Sipeki,Visualization of Morse Connection Graphs for Topologically Rich 2D Vector fields,http://dx.doi.org/10.1109/TVCG.2013.229,10.1109/TVCG.2013.229,2763,2772,2013
sci103.png,I936,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci103.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci103.png,29,41,2,149,0.4143,0.0132,2,15.87,6.76,7.68,2,4.5,4.8,4.5,5.1,5.2,Maarten H. Everts;Henk Bekker;Jos B. T. M. Roerdink;Tobias Isenberg,Depth-Dependent Halos: Illustrative Rendering of Dense Line Data,http://dx.doi.org/10.1109/TVCG.2009.138,10.1109/TVCG.2009.138,1299,1306,2009
sci505.png,I1008,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci505.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci505.png,47,27,7,137,0.6351,0.0486,2,3.36,2.5,2.77,3,4.4,4.1,3.9,4.4,4.1,Luke J. Gosink;Kevin Bensema;Trenton Pulsipher;Harald Obermaier;Michael Henry;Hank Childs;Kenneth I. Joy,Characterizing and Visualizing Predictive Uncertainty in Numerical Ensembles Through Bayesian Model Averaging,http://dx.doi.org/10.1109/TVCG.2013.138,10.1109/TVCG.2013.138,2703,2712,2013
sci657.png,I1043,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci657.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci657.png,39,29,5,125,0.5735,0.0385,1.95,5.38,5.15,2.82,3,5.3,5.1,5.4,5.2,5.6,Tao Ju;Minxin Cheng;Xu Wang;Ye Duan,A Robust Parity Test for Extracting Parallel Vectors in 3D,http://dx.doi.org/10.1109/TVCG.2014.2346412,10.1109/TVCG.2014.2346412,2526,2534,2014
sci475.png,I1004,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci475.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci475.png,36,34,4,138,0.5143,0.0282,1.94,8.49,2.58,5.24,2,3.9,3.9,4.4,4.6,4.4,Lingyun Yu;Konstantinos Efstathiou;Petra Isenberg;Tobias Isenberg,Efficient Structure-Aware Selection Techniques for 3D Point Cloud Visualizations with 2DOF Input,http://dx.doi.org/10.1109/TVCG.2012.217,10.1109/TVCG.2012.217,2245,2254,2012
sci859.png,I1095,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci859.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci859.png,49,23,12,152,0.6806,0.0732,1.92,5.5,4.76,2.4,2,3.9,3.3,3.6,2,4.5,Zhongjie Wang;Hans-Peter Seidel;Tino Weinkauf,Multi-field Pattern Matching based on Sparse Feature Sampling,http://dx.doi.org/10.1109/TVCG.2015.2467292,10.1109/TVCG.2015.2467292,807,816,2015
sci587.png,I1025,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci587.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci587.png,33,22,7,138,0.6,0.0483,1.91,9.12,4.67,3.73,3,4.6,5.2,5.1,5.2,5,Christian Schulte zu Berge;Maximilian Baust;Ankur Kapoor;Nassir Navab,Predicate-Based Focus-and-Context Visualization for 3D Ultrasound,http://dx.doi.org/10.1109/TVCG.2014.2346317,10.1109/TVCG.2014.2346317,2379,2387,2014
sci72.png,I928,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci72.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci72.png,36,35,4,129,0.507,0.0301,1.9,7.82,7.21,3.22,3,4.5,4.4,4.4,5.2,4.8,Chris Weigle;David C. Banks,A Comparison of the Perceptual Benefits of Linear Perspective and Physically-Based Illumination for Display of Dense 3D Streamtubes,http://dx.doi.org/10.1109/TVCG.2008.108,10.1109/TVCG.2008.108,1723,1730,2008
sci704.png,I1053,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci704.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci704.png,44,28,8,144,0.6111,0.0526,1.9,7.39,4.98,8.61,3,5.6,5.3,5.7,5.1,5.9,Amin Abbasloo;Vitalis Wiens;Max Hermann;Thomas Schultz,Visualizing Tensor Normal Distributions at Multiple Levels of Detail,http://dx.doi.org/10.1109/TVCG.2015.2467031,10.1109/TVCG.2015.2467031,975,984,2015
sci736.png,I1060,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci736.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci736.png,40,26,8,139,0.6061,0.0544,1.87,9.75,5.38,3.54,3,4.2,4.8,4.8,4.7,4.4,Chun-Ming Chen;Soumya Dutta;Xiaotong Liu;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,Visualization and Analysis of Rotating Stall for Transonic Jet Engine Simulation,http://dx.doi.org/10.1109/TVCG.2015.2467952,10.1109/TVCG.2015.2467952,847,856,2015
sci418.png,I990,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci418.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci418.png,36,39,4,140,0.48,0.0278,1.86,5.09,5.95,1.81,2,5,5.3,5.3,3.6,4.6,Blake Nelson;Eric Liu;Robert Michael Kirby;Robert Haimes,ElVis: A System for the Accurate and Interactive Visualization of High-Order finite Element Solutions,http://dx.doi.org/10.1109/TVCG.2012.218,10.1109/TVCG.2012.218,2325,2334,2012
sci303.png,I969,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci303.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci303.png,38,30,6,130,0.5588,0.0441,1.85,3.2,6.81,2.21,7,5,5.4,5.4,5.3,5.7,Mahsa Mirzargar;Alireza Entezari,Quasi Interpolation With Voronoi Splines,http://dx.doi.org/10.1109/TVCG.2011.230,10.1109/TVCG.2011.230,1832,1841,2011
sci483.png,I1005,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci483.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci483.png,23,41,2,144,0.3594,0.0137,1.85,9.8,4.81,3.3,2,4.2,4.1,4,3.9,4.3,Thomas Auzinger;Gabriel Mistelbauer;Ivan Baclija;Rüdiger Schernthaner;Arnold Köchl;Michael Wimmer;Eduard Gröller;Stefan Bruckner,Vessel Visualization using Curved Surface Reformation,http://dx.doi.org/10.1109/TVCG.2013.215,10.1109/TVCG.2013.215,2858,2867,2013
sci55.png,I925,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci55.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci55.png,26,23,5,122,0.5306,0.0394,1.83,10.51,4.24,2.72,2,3,4.5,4.3,4.2,4.5,Dominic Schneider;Alexander Wiebel;Hamish Carr;Mario Hlawitschka;Gerik Scheuermann,Interactive Comparison of Scalar fields Based on Largest Contours with Applications to Flow Visualization,http://dx.doi.org/10.1109/TVCG.2008.143,10.1109/TVCG.2008.143,1475,1482,2008
sci711.png,I1055,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci711.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci711.png,46,31,8,132,0.5974,0.0571,1.83,5.9,4.9,1.9,1,4.4,4.1,4,3.9,4,Tushar Athawale;Elham Sakhaee;Alireza Entezari,Isosurface Visualization of Data with Nonparametric Models for Uncertainty,http://dx.doi.org/10.1109/TVCG.2015.2467958,10.1109/TVCG.2015.2467958,777,786,2015
sci38.png,I919,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci38.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci38.png,34,41,4,145,0.4533,0.0268,1.81,11.86,3.96,5.75,4,3.3,4,4.9,4.5,5.2,Heike Leitte;Michael Böttinger;Gerik Scheuermann,Brushing of Attribute Clouds for the Visualization of Multivariate Data,http://dx.doi.org/10.1109/TVCG.2008.116,10.1109/TVCG.2008.116,1459,1466,2008
sci388.png,I979,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci388.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci388.png,38,35,6,147,0.5205,0.0392,1.81,5.08,2.49,2.39,4,5.8,5.6,5.4,5,6.2,Krishna Chaitanya Gurijala;Lei Wang 0024;Arie E. Kaufman,Cumulative Heat Diffusion Using Volume Gradient Operator for Volume Analysis,http://dx.doi.org/10.1109/TVCG.2012.210,10.1109/TVCG.2012.210,2069,2077,2012
sci544.png,I1014,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci544.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci544.png,53,26,13,140,0.6709,0.085,1.81,4.74,2.23,4.85,3,4,4.8,3.6,3.3,5.1,Jan Kretschmer;Christian Godenschwager;Bernhard Preim;Marc Stamminger,Interactive Patient-Specific Vascular Modeling with Sweep Surfaces,http://dx.doi.org/10.1109/TVCG.2013.169,10.1109/TVCG.2013.169,2828,2837,2013
sci862.png,I1096,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci862.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci862.png,42,38,6,140,0.525,0.0411,1.8,8.19,4.04,5.15,3,2.8,3.4,3.6,4.9,4.9,Zhongjie Wang;Hans-Peter Seidel;Tino Weinkauf,Multi-field Pattern Matching based on Sparse Feature Sampling,http://dx.doi.org/10.1109/TVCG.2015.2467292,10.1109/TVCG.2015.2467292,807,816,2015
sci273.png,I966,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci273.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci273.png,25,52,2,151,0.3247,0.0131,1.77,7.86,6.96,3.36,4,3.9,4.6,4,4.4,4.2,Alessandro Giusti;Pierluigi Taddei;Giorgio Corani;Luca Maria Gambardella;Cristina Magli;Luca Gianaroli,Artificial Defocus for Displaying Markers in Microscopy Z-Stacks,http://dx.doi.org/10.1109/TVCG.2011.168,10.1109/TVCG.2011.168,1757,1764,2011
sci953.png,I1120,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci953.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci953.png,55,14,23,109,0.7971,0.1742,1.77,5.22,4.94,3.58,5,4.4,5.1,5,3.8,4.7,Saad Nadeem;Joseph Marino;Xianfeng Gu;Arie E. Kaufman,Corresponding Supine and Prone Colon Visualization Using Eigenfunction Analysis and Fold Modeling,http://dx.doi.org/10.1109/TVCG.2016.2598791,10.1109/TVCG.2016.2598791,751,760,2016
sci163.png,I947,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci163.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci163.png,45,42,7,151,0.5172,0.0443,1.75,7.29,5.84,6.91,3,4.1,4.6,4.4,4.6,4.7,Florian Ferstl;Kai Bürger;Holger Theisel;Rüdiger Westermann,Interactive Separating Streak Surfaces,http://dx.doi.org/10.1109/TVCG.2010.169,10.1109/TVCG.2010.169,1569,1577,2010
sci843.png,I1089,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci843.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci843.png,36,41,5,144,0.4675,0.0336,1.75,2.7,5.66,2.55,3,3.7,3,4.5,4,5.1,Robin Skanberg;Pere-Pau Vázquez;Victor Guallar;Timo Ropinski,Real-Time Molecular Visualization Supporting Diffuse Interreflections and Ambient Occlusion,http://dx.doi.org/10.1109/TVCG.2015.2467293,10.1109/TVCG.2015.2467293,718,727,2015
sci890.png,I1105,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci890.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci890.png,44,38,7,136,0.5366,0.049,1.75,12.62,4.4,6.75,4,2.3,2.9,3.2,6,5.4,Tim Gerrits;Christian Rössl;Holger Theisel,Glyphs for General Second-Order 2D and 3D Tensors,http://dx.doi.org/10.1109/TVCG.2016.2598998,10.1109/TVCG.2016.2598998,980,989,2016
sci499.png,I1006,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci499.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci499.png,38,28,8,123,0.5758,0.0611,1.74,9.07,5.16,3.9,5,4.4,4,4,4.3,5.1,Johanna Beyer;Ali Al-Awami;Narayanan Kasthuri;Jeff Lichtman;Hanspeter Pfister;Markus Hadwiger,ConnectomeExplorer: Query-Guided Visual Analysis of Large Volumetric Neuroscience Data,http://dx.doi.org/10.1109/TVCG.2013.142,10.1109/TVCG.2013.142,2868,2877,2013
sci884.png,I1102,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci884.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci884.png,55,21,19,131,0.7237,0.1267,1.74,6.59,5.72,4.65,5,4,4.6,5.1,4.5,5.8,Steffen Frey;Thomas Ertl,Progressive Direct Volume-to-Volume Transformation,http://dx.doi.org/10.1109/TVCG.2016.2599042,10.1109/TVCG.2016.2599042,921,930,2016
sci620.png,I1036,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci620.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci620.png,50,32,11,139,0.6098,0.0733,1.73,16.92,5.54,4.9,2,5.6,5.3,5.3,5.9,5.5,Tobias Günther;Holger Theisel,Vortex Cores of Inertial Particles,http://dx.doi.org/10.1109/TVCG.2014.2346415,10.1109/TVCG.2014.2346415,2535,2544,2014
sci399.png,I986,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci399.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci399.png,38,29,8,124,0.5672,0.0606,1.72,12.35,6,6.71,3,4.7,5.3,4.9,5.4,5,Thomas Höllt;Wolfgang Freiler;Fritz Gschwantner;Helmut Doleisch;Gabor Heinemann;Markus Hadwiger,SeiVis: An Interactive Visual Subsurface Modeling Application,http://dx.doi.org/10.1109/TVCG.2012.259,10.1109/TVCG.2012.259,2226,2235,2012
sci68.png,I926,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci68.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci68.png,28,40,4,136,0.4118,0.0286,1.68,7.64,6.21,2.75,6,4.1,4.7,4.7,4.6,4.4,Chaoli Wang;Hongfeng Yu;Kwan-Liu Ma,Importance-Driven Time-Varying Data Visualization,http://dx.doi.org/10.1109/TVCG.2008.140,10.1109/TVCG.2008.140,1547,1554,2008
sci383.png,I978,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci383.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci383.png,26,49,3,149,0.3467,0.0197,1.67,17.93,7.11,7.73,3,4.7,4.1,4.9,4.4,5.2,Sebastian Grottel;Philipp Beck;Christoph Müller;Guido Reina;Johannes Roth;Hans-Rainer Trebin;Thomas Ertl,Visualization of Electrostatic Dipoles in Molecular Dynamics of Metal Oxides,http://dx.doi.org/10.1109/TVCG.2012.282,10.1109/TVCG.2012.282,2061,2068,2012
sci651.png,I1041,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci651.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci651.png,40,28,10,126,0.5882,0.0735,1.67,16.16,6.02,3.33,1,5.4,5.3,6.1,4.8,5.4,Jiaxi Hu;Guangyu Zou;Jing Hua,Volume-Preserving Mapping and Registration for Collective Data Visualization,http://dx.doi.org/10.1109/TVCG.2014.2346457,10.1109/TVCG.2014.2346457,2664,2673,2014
sci801.png,I1077,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci801.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci801.png,51,17,23,120,0.75,0.1608,1.67,8.5,4.9,4.3,3,3.3,4.6,3.7,4.4,4.1,Kai Lawonn;Sylvia Glaßer;Anna Vilanova;Bernhard Preim;Tobias Isenberg,Occlusion-free Blood Flow Animation with Wall Thickness Visualization,http://dx.doi.org/10.1109/TVCG.2015.2467961,10.1109/TVCG.2015.2467961,728,737,2015
sci812.png,I1081,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci812.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci812.png,45,23,15,124,0.6618,0.1079,1.66,3.25,2.25,3.38,2,3.4,3.4,3.7,3.1,4.4,Joseph Marino;Arie E. Kaufman,Planar Visualization of Treelike Structures,http://dx.doi.org/10.1109/TVCG.2015.2467413,10.1109/TVCG.2015.2467413,906,915,2015
sci394.png,I983,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci394.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci394.png,33,43,5,135,0.4342,0.0357,1.64,8.79,5.79,3.77,2,4.7,5.1,4.3,5.3,4.1,Thomas Höllt;Wolfgang Freiler;Fritz Gschwantner;Helmut Doleisch;Gabor Heinemann;Markus Hadwiger,SeiVis: An Interactive Visual Subsurface Modeling Application,http://dx.doi.org/10.1109/TVCG.2012.259,10.1109/TVCG.2012.259,2226,2235,2012
sci865.png,I1097,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci865.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci865.png,36,42,6,141,0.4615,0.0408,1.64,8.7,6.98,3.35,7,4.4,4.6,4.5,4.6,5.9,Kenneth Weiss;Peter Lindstrom,Adaptive Multilinear Tensor Product Wavelets,http://dx.doi.org/10.1109/TVCG.2015.2467412,10.1109/TVCG.2015.2467412,985,994,2015
sci684.png,I1047,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci684.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci684.png,31,38,6,141,0.4493,0.0408,1.61,7.26,3.92,5.77,3,5.9,4.8,5.4,5,5.5,Mahsa Mirzargar;Ross T. Whitaker;Robert Michael Kirby,Curve Boxplot: Generalization of Boxplot for Ensembles of Curves,http://dx.doi.org/10.1109/TVCG.2014.2346455,10.1109/TVCG.2014.2346455,2654,2663,2014
sci845.png,I1090,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci845.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci845.png,31,43,5,140,0.4189,0.0345,1.61,12.57,5,2.29,2,3.3,4.9,4.1,4.2,3.6,Ingo Wald;Aaron Knoll;Gregory P. Johnson;Will Usher;Valerio Pascucci;Michael E. Papka,CPU Ray Tracing Large Particle Data with Balanced P-k-d Trees,http://dx.doi.org/10.1109/SciVis.2015.7429492,10.1109/SciVis.2015.7429492,57,64,2015
sci675.png,I1045,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci675.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci675.png,34,39,7,135,0.4658,0.0493,1.57,3.06,6.04,2.84,3,5.7,5,6,4.7,5.6,Gustavo Mello Machado;Filip Sadlo;Thomas Müller ;Thomas Ertl,Escape Maps,http://dx.doi.org/10.1109/TVCG.2014.2346442,10.1109/TVCG.2014.2346442,2604,2613,2014
sci754.png,I1067,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci754.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci754.png,39,23,16,130,0.629,0.1096,1.56,7.81,1.88,3.86,3,3.5,3.6,3.3,3.5,3.7,Hanqi Guo;Carolyn L. Phillips;Tom Peterka;Dmitry A. Karpeyev;Andreas Glatz,"Extracting, Tracking, and Visualizing Magnetic Flux Vortices in 3D Complex-Valued Superconductor Simulation Data",http://dx.doi.org/10.1109/TVCG.2015.2466838,10.1109/TVCG.2015.2466838,827,836,2015
sci811.png,I1080,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci811.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci811.png,34,41,8,158,0.4533,0.0482,1.55,5.22,3.6,3.24,3,4.4,4.2,4.3,2.9,4.4,Joseph Marino;Arie E. Kaufman,Planar Visualization of Treelike Structures,http://dx.doi.org/10.1109/TVCG.2015.2467413,10.1109/TVCG.2015.2467413,906,915,2015
sci932.png,I1114,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci932.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci932.png,20,42,3,128,0.3226,0.0229,1.54,18.25,5.29,9.63,4,3.4,3.6,4.1,5,5.4,Michael Krone;Florian Friess;Katrin Scharnowski;Guido Reina;Silvia Fademrecht;Tobias Kulschewski;Jürgen Pleiss;Thomas Ertl,Molecular Surface Maps,http://dx.doi.org/10.1109/TVCG.2016.2598824,10.1109/TVCG.2016.2598824,701,710,2016
sci640.png,I1039,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci640.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci640.png,37,31,12,141,0.5441,0.0784,1.53,9.21,5.76,7.32,4,5.3,5,5.8,4.9,5.6,Attila Gyulassy;David Günther;Joshua A. Levine;Julien Tierny;Valerio Pascucci,Conforming Morse-Smale Complexes,http://dx.doi.org/10.1109/TVCG.2014.2346434,10.1109/TVCG.2014.2346434,2595,2603,2014
sci466.png,I1003,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci466.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci466.png,35,36,9,134,0.493,0.0629,1.51,11.7,5.26,3.69,2,4.2,4.2,3.9,4.6,3.8,Daniela Ushizima;Dmitriy Morozov;Gunther H. Weber;Andrea Gomes Campos Bianchi;James A. Sethian;E. Wes Bethel,Augmented Topological Descriptors of Pore Networks for Material Science,http://dx.doi.org/10.1109/TVCG.2012.200,10.1109/TVCG.2012.200,2041,2050,2012
sci852.png,I1093,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci852.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci852.png,42,35,11,125,0.5455,0.0809,1.51,13.97,5.36,5.87,2,2.3,3.1,4.1,4.2,3.8,Zhongjie Wang;Hans-Peter Seidel;Tino Weinkauf,Multi-field Pattern Matching based on Sparse Feature Sampling,http://dx.doi.org/10.1109/TVCG.2015.2467292,10.1109/TVCG.2015.2467292,807,816,2015
sci879.png,I1100,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci879.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci879.png,30,43,6,136,0.411,0.0423,1.5,7.48,3.8,7.38,5,3.4,3,3.7,5.3,5.2,H. Fang;Simon J. Walton;E. Delahaye;J. Harris;D. A. Storchak;Min Chen,Categorical Colormap Optimization with Visualization Case Studies,http://dx.doi.org/10.1109/TVCG.2016.2599214,10.1109/TVCG.2016.2599214,871,880,2016
sci390.png,I981,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci390.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci390.png,36,40,9,141,0.4737,0.06,1.49,3.27,1.58,2.63,2,4.8,4.6,4.8,5,4.9,Attila Gyulassy;Peer-Timo Bremer;Valerio Pascucci,Computing Morse-Smale Complexes with Accurate Geometry,http://dx.doi.org/10.1109/TVCG.2012.209,10.1109/TVCG.2012.209,2014,2022,2012
sci867.png,I1098,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci867.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci867.png,22,54,3,145,0.2895,0.0203,1.49,10.6,7.09,4.47,3,4.2,4.5,4.4,5,5.3,Jonathan Woodring;Mark Petersen;Andre Schmeißer;John Patchett;James P. Ahrens;Hans Hagen,In Situ Eddy Analysis in a High-Resolution Ocean Climate Model,http://dx.doi.org/10.1109/TVCG.2015.2467411,10.1109/TVCG.2015.2467411,857,866,2015
sci737.png,I1061,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci737.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci737.png,32,43,7,138,0.4267,0.0483,1.48,4.62,4.32,2.67,3,4.3,4.7,4,4.7,4.6,Chun-Ming Chen;Soumya Dutta;Xiaotong Liu;Gregory Heinlein;Han-Wei Shen;Jen-Ping Chen,Visualization and Analysis of Rotating Stall for Transonic Jet Engine Simulation,http://dx.doi.org/10.1109/TVCG.2015.2467952,10.1109/TVCG.2015.2467952,847,856,2015
sci792.png,I1073,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci792.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci792.png,35,31,11,127,0.5303,0.0797,1.48,4.14,3.54,2.94,3,3.7,4.3,4.1,4.2,4.7,Gordon L. Kindlmann;Charisee Chiw;Nicholas Seltzer;Lamont Samuels;John H. Reppy,Diderot: a Domain-Specific Language for Portable Parallel Scientific Visualization and Image Analysis,http://dx.doi.org/10.1109/TVCG.2015.2467449,10.1109/TVCG.2015.2467449,867,876,2015
sci796.png,I1074,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci796.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci796.png,37,41,9,137,0.4744,0.0616,1.48,15.94,6.79,6.63,3,4.1,4.2,4,4.5,4.4,Gordon L. Kindlmann;Charisee Chiw;Nicholas Seltzer;Lamont Samuels;John H. Reppy,Diderot: a Domain-Specific Language for Portable Parallel Scientific Visualization and Image Analysis,http://dx.doi.org/10.1109/TVCG.2015.2467449,10.1109/TVCG.2015.2467449,867,876,2015
sci84.png,I931,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci84.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci84.png,28,42,6,135,0.4,0.0426,1.47,7.83,4.8,2.44,3,3.4,3.7,3.8,4.7,4.2,Wei Chen;Zhicheng Yan;Song Zhang;John Allen Crow;David S. Ebert;Ronald M. McLaughlin;Katie B. Mullins;Robert Cooper;Zi'ang Ding;Jun Liao,Volume Illustration of Muscle from Diffusion Tensor Images,http://dx.doi.org/10.1109/TVCG.2009.203,10.1109/TVCG.2009.203,1425,1432,2009
sci325.png,I971,http://web.cse.ohio-state.edu/~li.8950/data/image/sscivis1K/sci325.png,http://web.cse.ohio-state.edu/~li.8950/data/image/thumbnail/sci325.png,24,67,3,161,0.2637,0.0183,1.46,11.58,5.35,3.48,3,4.7,5.3,4.8,5.1,5,Jan Reininghaus;Natallia Kotava;David Günther;Jens Kasten;Hans Hagen;Ingrid Hotz,A Scale Space Based Persistence Measure for Critical Points in 2D Scalar fields,http://dx.doi.org/10.1109/TVCG.2011.159,10.1109/TVCG.2011.159,2045,2052,2011
